"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"UAAXSLDYQFFMML-YLHGWYNBNA-N,CHEMBL2047530,43,A,7.05,chembl20,826907,9606,ACHE,30,O1C=2C(=CC=CN2)C(=O)C=3C1=CC(OCCCN(CC=4C=C(OC(NCCCCCC5=CC=CC=C5)=O)C=CC4)C)=CC3"
"UZCDAKZJZNUDRL-ZGKZNJKGNA-P,CHEMBL3261990,43,N,4.68,chembl20,1350415,9606,ACHE,30,C=1C(=CC=C[N+]1CC=2C(=CC=CC2)C[N+]3=CC=CC(=C3)NC(/C=N/O)=O)NC(/C=N/O)=O"
"UWKQSNNFCGGAFS-XIFFEERXNA-N,CHEMBL481,43,A,7.3,chembl20,555809,9606,ACHE,30,N12C(C=3N=C4C=CC(OC(N5CCC(N6CCCCC6)CC5)=O)=CC4=C(C3C1)CC)=CC=7[C@@](C(=O)OCC7C2=O)(O)CC"
"VNNYYOOOBVNSEE-NVMPUMLXNA-N,CHEMBL371798,43,N,1.3,chembl20,305200,9606,ACHE,30,C/1(\C(C2=CC=C(C=C2O1)OCCCCCCCN(CC3=CC(O)=CC=C3)C)=O)=C/C=4C=5C(=CC=CC5)C=CC4"
"VNWJCXLTKRADKP-QQYWGXKINA-N,CHEMBL2019053,43,A,10.05,chembl20,813113,9606,ACHE,30,N(C(=O)C=1OC=2C=C(C(=CC2C(=O)C1)O)O)CCCCCCCCCCNC=3C4=CC=C(C=C4N=C5C3CCCC5)Cl"
"VJXLWYGKZGTXAF-UHFFFAOYNA-N,CHEMBL385130,43,A,7.91,chembl20,430033,9606,ACHE,30,C1=CC=CC(CN(CCCCCC(N(CCCCCCCCN(C(CCCCCN(CC2=C(C=CC=C2)OC)CC)=O)C)C)=O)CC)=C1OC"
"VKYASPBNOSOSCP-UHFFFAOYNA-N,CHEMBL2160223,43,N,4.43,chembl20,856751,9606,ACHE,30,N(CCCCCCCOC1=CC=C(C=C1)C=2OC3=CC=CC=C3C2C(=O)C4=CC=CC(=C4)OCCN(CC)CC)(C)CC=5C=CC=CC5"
"VPOYXIYUORUTSW-VCJWWASDNA-N,CHEMBL136052,43,N,4.3,chembl20,29848,9606,ACHE,30,[C@]12([C@H]([C@@H]3CC[C@@H]4[C@@]([C@H]3CC1)(CC[C@H](N(C)C)C4)C)CC[C@@H]2[C@@H](N(C(=O)C)C)C)C"
"VQEZQHKNDTXZIP-COXGBLIENA-N,44412131,43,A,7.78252,pubchem,265948,9606,ACHE,30,N(C1C(C2/C(/[C@@](N)(C1)CC(=C2)C)=C\C)(C)C)CCCCCCCNC=3C=4CCCCC4N=C5C3C=CC=C5"
"SDWSXUZGRDKRFJ-GKZMFRDYNA-N,CHEMBL1076259,43,A,6.57,chembl20,620260,9606,ACHE,30,C(OCCCCCC)(=O)[C@@H](NC(=O)C1=CC2=C(S1)C=CC=C2)CCC(NCCC3CCN(CC4=CC=CC=C4)CC3)=O"
"SEZGYMIBCAGZIQ-UHFFFAOYNA-N,CHEMBL2160221,43,N,4.28,chembl20,856751,9606,ACHE,30,N(CC=1C=CC=CC1)(CCCCCCCOC2=CC=C(C=C2)C=3OC4=CC=CC=C4C3C(=O)C5=CC=CC(=C5)CN(CC)CC)C"
"UVZXIKHRPFCSKF-NAVSMCIPNA-N,CHEMBL136317,43,A,5.19,chembl20,29848,9606,ACHE,30,[C@]12([C@H]([C@@H]3CC[C@@H]4[C@@]([C@H]3CC1)(CC[C@H](N(C)C)C4)C)CC[C@@H]2[C@@H](NC=O)C)C"
"UCYYNIJLMKHBRV-UHFFFAOYNA-N,46228809,43,A,6.29243,pubchem,462782,9606,ACHE,30,O(CCCCCCCN(CC)CC)C1=CC2=C(C=C(C2=O)CC3=CC=C(CN(CC4=CC=CC=C4)C)C=C3)C=C1"
"UFOMWAWIEKKLJS-KBVVDYDXNA-N,CHEMBL1651038,43,N,4.4,chembl20,714889,9606,ACHE,30,C1[C@H](NC)C(C)([C@@H]2CC[C@@H]3C(C=C2C1)=CC[C@]4([C@]3(C[C@H]([C@@H]4[C@@H](N(C)C)C)O)C)C)C"
"XCTJCWVRAHAEPF-UHFFFAOYNA-N,71455059,43,N,,pubchem,696007,9606,ACHE,30,O(CCCCCCCN(CC1=CC=CC=C1)C)C=2C=C(C=3OC=4C(C3C(=O)C5=CC(OC)=CC(OC)=C5)=CC=CC4)C=CC2"
"XFHXQJANHQMYQR-UHFFFAOYNA-N,CHEMBL174228,43,A,7.25,chembl20,28900,9606,ACHE,30,C(N(CCCCCCCCN(C(=O)CCCCCN(CC1=C(C)C=CC=C1)CC)C)C)(=O)CCCCCN(CC2=C(C)C=CC=C2)CC"
"WDKKOVABYKVZIW-VCJWWASDNA-N,CHEMBL434042,43,N,4.15,chembl20,29848,9606,ACHE,30,[C@]12([C@H]([C@@H]3CC[C@@H]4[C@@]([C@H]3CC1)(CC[C@H](N(C(=O)C)C)C4)C)CC[C@@H]2[C@@H](N(C)C)C)C"
"WFGJHCVCXBKDHU-ZYMSVLFVNA-N,CHEMBL1083977,43,A,6.77,chembl20,633769,9606,ACHE,30,N(CC1=CC=CC(OC(NCCCCCC)=O)=C1)(C(C)C)CCCOC2=CC=C3C(=O)C4=C(C=CC=C4)OC3=C2"
"XRDDKPLRULFDQK-YYGZZXRFNA-N,CHEMBL424984,43,A,7.05,chembl20,305184,9606,ACHE,30,[C@]12([C@]3([C@@](OC4=C(C3)C(OC(C5=CC=C(C=C5)OC)=C4)=O)(C)CC[C@@]1(C(C)(C)C(C=C2)=O)O)O)C"
"XSJPRQMWFLDGBX-RZWDAJTANA-N,CHEMBL364678,43,A,7.35,chembl20,633769,9606,ACHE,30,C=1(CN(CCCCCCCOC=2C=CC3=C(C2)O/C(/C3=O)=C\C4=CC(=CC(=C4)Cl)Cl)C)C=C(OC(=O)NC)C=CC1"
"XZXLYGGNQBZOND-AWSUPERCNA-N,CHEMBL599058,43,A,6.42,chembl20,613840,9606,ACHE,30,O(C1=CC=C2C/C(/C(C2=C1)=O)=C\C3=CC=C(C=C3)CN(CC4=CC=CC=C4)C)CCCCCCN(CC)CC"
"YEUHJVFRRWHHMS-INKHBPHZNA-N,46228840,43,A,7.284,pubchem,462782,9606,ACHE,30,O(CCCCCN1CCCCC1)C=2C=C3CC/C(/C(=O)C3=CC2)=C\C4=CC=C(CN(CC5=CC=CC=C5)C)C=C4"
"WLFOCPXAEKVJHV-NVQIFQBINA-N,CHEMBL440983,43,A,8.18,chembl20,452431,9606,ACHE,30,N=1C=2C(C(=C3C1CCCC3)NCCNC(C(NCCNC=4C=5C(N=C6C4CCCC6)=CC=CC5)=O)=O)=CC=CC2"
"WJLFEPIYIQDTHA-ACIDLTHQNA-N,CHEMBL1819179,43,A,6.59,chembl20,763955,9606,ACHE,30,C1=CC2=C(NCCCCCCCOC3=CC(=CC=C3)C4=CC5=C(O4)C=CC=C5)C6=C(CCCC6)N=C2C=C1Cl"
"WKDFOVDLOVYRAJ-KIQFLECENA-N,9804733,43,A,8.22185,pubchem,600981,9606,ACHE,30,O(C1=CC=2[C@]3([C@H](N(CC3)CCC4=CC=CC=C4)N(C2C=C1)C)C)C(=O)NC=5C=CC(C(C)C)=CC5"
"WGXWWYALJTUFQJ-OKPOJWAQNA-N,CHEMBL1289391,43,A,5.38,chembl20,686364,9606,ACHE,30,C12(C3(CC4=CC(=C(C=C4C3=O)OC)OC)C(C5=CC(=C(C=C5)OC)OC)CN1C)C=6C=C(C=CC6NC2=O)Cl"
"WWDUYDXEHWHZTJ-BKLARVDONA-N,CHEMBL76135,43,N,4.39,chembl20,28144,9606,ACHE,30,N1(C2[C@](CCN2CC3=CC=CC=C3)(C)C=4C1=CC=C(OC(NC=5C=CC=CC5)=O)C4)CC6=CC=CC=C6"
"WWDUYDXEHWHZTJ-XHPIEPIFNA-N,CHEMBL1243297,43,N,4.39,chembl20,659615,9606,ACHE,30,N(C=1C=CC=CC1)C(OC2=CC=C3C([C@]4([C@@H](N3CC5=CC=CC=C5)N(CC6=CC=CC=C6)CC4)C)=C2)=O"
"YMEPZNZXGFFWKB-UHFFFAOYNA-N,CHEMBL176585,43,A,7.31,chembl20,28900,9606,ACHE,30,C(N(CCCCCCCCN(C(=O)CCCCCN(CC1=CC=CC=C1)CC)C)C)(=O)CCCCCN(CC2=CC=CC=C2)CC"
"YMJAIDWXOYOGGU-HTPRHTAENA-N,CHEMBL1083374,43,A,8.52,chembl20,633769,9606,ACHE,30,C=1C(OCCCN(CC=2C=C(C=CC2)OC(NC)=O)C)=CC=3O/C(=C\C4=CC(=C(C(=C4)O)O)O)/C(=O)C3C1"
"YLFXZYOUOHNWMF-OMYAATJGNA-N,90645119,43,A,7.24413,pubchem,1156822,9606,ACHE,30,O=C\1/C(/CN(C/C1=C/C2=C(N(=O)=O)C=C(N(C)C)C=C2)C)=C/C3=C(N(=O)=O)C=C(N(C)C)C=C3"
"YMRPMJKWTYJBPC-YNDYHMGXNA-N,CHEMBL2019052,43,A,8.19,chembl20,813113,9606,ACHE,30,N(C(=O)C1=CC(=O)C=2C=C(C(=CC2O1)O)O)CCCCCCCCCCNC=3C4=CC=CC=C4N=C5C3CCCC5"
"YITSBGUNCGEFBD-GLAYEKRENA-N,CHEMBL127465,43,A,7.56,chembl20,633769,9606,ACHE,30,C(CCCCCCNC(OC=1C=CC=C(CN(CCCOC2=CC=3OC=4C=CC=CC4C(C3C=C2)=O)C)C1)=O)CN5CCOCC5"
"YSHGAURKQQQQLD-GPCWKGEYNA-N,CHEMBL292695,43,A,5.75,chembl20,28143,9606,ACHE,30,N1(C2[C@](CCN2CC3=CC=CC=C3)(C)C4=C1C=CC(OC(NC5=C(C)C=CC=C5)=O)=C4)CC6=CC=CC=C6"
"YSMXCVGNCVNXGB-UHFFFAOYNA-N,71456858,43,N,,pubchem,696007,9606,ACHE,30,O(CCCCCCCN(CC1=CC=CC=C1)C)C2=CC=C(C=3OC=4C(C3C(=O)C5=CC=6C(C=C5)=CC=CC6)=CC=CC4)C=C2"
"YVSGFEGOSAGMBU-SQBIMTKRNA-N,CHEMBL2064471,43,A,8.35,chembl20,831932,9606,ACHE,30,C=1C=CC=2C(=C(NCCN3CCN(CC3)C(=O)CCNCCNC4=C5C(=NC=6C4=CC=CC6)CCCC5)C=7CCCCC7N2)C1"
"YGXZRKFALVLGOZ-UHFFFAOYNA-N,CHEMBL242989,43,A,6.87,chembl20,442036,9606,ACHE,30,C=1C(OC)=C(CNCCCCCC(N2CCC(CC2)CCC3CCN(C(CCCCCNCC=4C=CC=CC4OC)=O)CC3)=O)C=CC1"
"YKUWYPPZSUFMOI-ACIDLTHQNA-N,CHEMBL1819178,43,A,6.51,chembl20,763955,9606,ACHE,30,C1=CC2=C(NCCCCCCCOC3=CC=C(C=C3)C4=CC5=C(O4)C=CC=C5)C6=C(CCCC6)N=C2C=C1Cl"
"XXFJVXFGCDTSND-IHBONYPBNA-N,23644649,43,A,9.48149,pubchem,241507,9606,ACHE,30,ClC=1C=C2N=C3C(C4CC(C3)C=C(C4)C)=C(NCCCCCCCCNC=5C=6CCCCC6N=C7C5C=CC=C7)C2=CC1"
"ZOHUWMTXULYLTQ-UHFFFAOYNA-N,CHEMBL176773,43,A,6.17,chembl20,28900,9606,ACHE,30,C(N(CCCCCCCCN(C(=O)CCCCCN(CC=1C=C(OC)C=CC1)C)C)C)(=O)CCCCCN(CC=2C=C(OC)C=CC2)C"
"ZQFPPNIMVJIVRI-ZRWYISLMNA-N,CHEMBL596457,43,A,7.39,chembl20,606474,9606,ACHE,30,C12=NC(=CC=C1[C@]\3(CC(=C[C@H](/C3=C\C)C2)C)/N=C/C=4C(=CC=CC4)OS(=O)(=O)O)O"
"ZNDUXFVNQAAWFO-UBXIPSODNA-N,CHEMBL388551,43,A,8.54,chembl20,633769,9606,ACHE,30,C(NC(CCC=1C2=C(NC1)C=CC=C2)=O)CCN(CCCNC3=C4C(=NC=5CCCCC35)C=C(Cl)C=C4)C"
"ZQIJTMWONIMKMF-BGDIREAQNA-N,CHEMBL365678,43,A,5.68,chembl20,305200,9606,ACHE,30,C/1(\C(C2=CC=C(C=C2O1)OCCCCCCCN(CC=3C=C(OC(=O)CC)C=CC3)C)=O)=C/C4=CC=5C=CC=CC5C=C4"
"ZFRILRHOSKWEAM-YLHGWYNBNA-N,CHEMBL2047531,43,A,6.86,chembl20,826907,9606,ACHE,30,O1C=2C(C(C=3C1=CC(=CC3)OCCCN(CC=4C=C(OC(NCCCCCCCN5CCOCC5)=O)C=CC4)C)=O)=CC=CN2"
"ZUULLQGMZOHIHX-HQWBRPTQNA-N,CHEMBL2019048,43,A,10.46,chembl20,813113,9606,ACHE,30,N(C(=O)C=1OC2=CC(=CC(=C2C(=O)C1)O)OC)CCCCCCCCCCNC3=C4C(=NC5=CC(=CC=C53)Cl)CCCC4"
"ZKOHODJSCICEFD-UHFFFAOYNA-N,11445385,43,A,8.48149,pubchem,314091,9606,ACHE,30,O=C(N1CCC(C2CCN(CC2)C(=O)CCCCCN(CC=3C(OC)=CC=CC3)CC)CC1)CCCCCN(CC=4C(OC)=CC=CC4)CC"
"ZGZSZRMYJSHPOQ-HQWBRPTQNA-N,CHEMBL2019037,43,A,8.64,chembl20,813113,9606,ACHE,30,N(C(=O)C=1OC2=CC(=CC(=C2C(=O)C1)OC)OC)CCCCCCCCCCNC3=C4C(=NC5=CC=CC=C53)CCCC4"
"ZUILVKYUNYJWMV-JTRBZCFYNA-N,CHEMBL1651047,43,N,4.1,chembl20,714889,9606,ACHE,30,C1[C@H](N(C)C)C(C)([C@@H]2CC[C@@H]3C(C=C2C1)=CC[C@]4([C@]3(CC[C@@H]4[C@@H](N(C)C)C)C)C)C"
"ZWIDQEDQCZAQIL-XFYSDQLXNA-N,CHEMBL2068679,43,N,3.6,chembl20,574551,9606,ACHE,30,[C@@H]12N3[C@]4([C@@H]([C@]5(OC(C=6OC(=C(C6OC)C)O)=C([C@H]15)C)O[C@H]4C2)CC3)CC[C@@H](C)O"
"BGIHFFBSTZXFBE-FRFZIXNMNA-N,CHEMBL1915764,43,N,4.51,chembl20,787787,9606,ACHE,30,[C@@]12([C@@]([C@H](CC1)[C@@H](CC/C=C(/CO)\C)C)(CC=C3[C@@]4([C@@H](CC(=O)C23)C([C@H](CC4)O)(C)C)C)C)C"
"BEWOOQVZCJXCHR-UHFFFAOYNA-N,CHEMBL173935,43,A,7.71,chembl20,28900,9606,ACHE,30,C1(C[N+](CC)(CCCCCC(N(CCCCCCCCN(C(=O)CCCCC[N+](CC2=C(Cl)C=CC=C2)(CC)C)C)C)=O)C)=C(Cl)C=CC=C1"
"AQUBWCPEKBRMKW-JGQOHXQGNA-N,CHEMBL2160226,43,A,6.47,chembl20,856751,9606,ACHE,30,N(CC=1C=C(C=CC1)OC(=O)NC)(CCCCCCCOC2=CC=C(C=C2)C=3OC4=CC=CC=C4C3C(=O)C5=CC=C(C=C5)C)C"
"AOXXVRDKZLRGTJ-AZIDVCJLNA-N,CHEMBL240972,43,N,4.57,chembl20,787787,9606,ACHE,30,C1[C@H](O)C(C)(C)[C@H]2[C@](C1)(C=3C(=CC2)[C@@]4(CC[C@@H]([C@@]4(C)CC3)[C@@H](CC/C=C(/CO)\C)C)C)C"
"CAAWONCYYQXLJB-UHFFFAOYNA-N,CHEMBL222037,43,A,5.97,chembl20,430033,9606,ACHE,30,C=1C(OC)=C(CN(CCCCCCNC=2C=CC(CC=3C=CC(=CC3)NCCCCCCN(CC4=CC=CC=C4OC)CC)=CC2)CC)C=CC1"
"AGWZLKDKFSIPHL-XJJMBZDKNA-N,CHEMBL25524,43,N,4.0,chembl20,28626,9606,ACHE,30,C12=C(O[C@]3(C(C1=O)[C@@]4(C([C@@](CO)(C)[C@H](CC4)O)C[C@@H]3O)C)C)C=C(OC2=O)C=5N=CC=CC5"
"ACKJXXOVSOCBPX-PHLAQJRANA-N,CHEMBL195241,43,A,8.39,chembl20,462117,9606,ACHE,30,C=1(N=C2C=CC=CC2=C(C1C)C(=O)NCCCCCCCNC=3C4=C(CCCC4)N=C5C3C=CC=C5)N6CCN(CC6)C"
"AENKBRFCOPMCEQ-RYTSNQFKNA-N,CHEMBL367571,43,A,6.38,chembl20,305184,9606,ACHE,30,[C@]12([C@]3([C@@](OC4=C(C3)C(OC(C=5C=C(OC)C(=C(C5)OC)OC)=C4)=O)(C)CC[C@@]1(C(C)(C)C(=CC2=O)OC)O)O)C"
"BLTRPNNWBNKAEH-LCWRUPSGNA-N,CHEMBL1915762,43,N,4.79,chembl20,787787,9606,ACHE,30,[C@@]12([C@@]([C@H](CC1)[C@@H](CC[C@@H](C(C)(C)O)O)C)(CC=C3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C"
"BKXPSTDRLRHBDC-CSKMVECVNA-N,CHEMBL1288829,43,A,5.38,chembl20,686364,9606,ACHE,30,C12(C3=C(C=CC(N(=O)=O)=C3)NC1=O)NC(C(C4=CC=CC=C4Cl)C25CC6=CC(OC)=C(C=C6C5=O)OC)C7=CC=CC=C7"
"DBUWWODVSCMGDY-OPIBNYHYNA-N,90665217,43,A,8.16494,pubchem,654174,9606,ACHE,30,ClC=1C=C2N=C3C([C@@H]4C[C@H](C3)C=C(C4)C)=C(NCCCCCCCNC=5C=6CCCCC6N=C7C5C=CC=C7)C2=CC1"
"AOFMVUCAUSHJLI-RKFAPSRVNA-N,CHEMBL183507,43,A,6.64,chembl20,305184,9606,ACHE,30,[C@]12([C@]3(C(C)(C)[C@@](C1=O)(C(=O)O3)OC)CC[C@@]4([C@]2(CC5=C(C=C(OC5=O)C=6C=CC(=CC6)OC)O4)O)C)C"
"DSJSKPAKOSGGPL-UHFFFAOYNA-N,CHEMBL143055,43,A,7.74,chembl20,28900,9606,ACHE,30,C(N(C(C)C)CCCCCCCCN(C(=O)CCCCCN(CC1=C(OC)C=CC=C1)CC)C(C)C)(=O)CCCCCN(CC2=C(OC)C=CC=C2)CC"
"DNDQCAZQEQGCMG-UQCQOARNNA-N,CHEMBL460969,43,N,4.62,chembl20,787787,9606,ACHE,30,C1C(=O)C([C@H]2[C@@](C1)(C)C3C(C(C2)=O)[C@@]4(C)[C@]([C@H](CC4=O)[C@@H](CCC(=O)O)C)(C)CC3=O)(C)C"
"GLBUKRYFJCLYRW-XAIUAXLWNA-N,90664404,43,A,7.30103,pubchem,427188,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(NCCCCCCCCCCNC(=O)C4=CC=5C=6OCCCC6C(=NC5C=C4)C7=CC=C(Cl)C=C7)C2=CC1"
"FKXAUZVQWQWRFQ-KCBASCNFNA-N,CHEMBL465487,43,N,4.59,chembl20,787787,9606,ACHE,30,C1[C@H](O)C(C)(C)[C@H]2[C@](C)(C1)C3C(C(C2)=O)[C@@]4(C)[C@]([C@H](CC4=O)[C@@H](CCC(=O)O)C)(C)CC3=O"
"DLMKTWKCMCVAMJ-IHBONYPBNA-N,CHEMBL2011495,43,A,9.51,chembl20,811246,9606,ACHE,30,N=1C=2CC3C=C(CC(C2C(=C4C1C=C(C=C4)Cl)NCCCN(CCCNC=5C6=C(C=C(C=C6)Cl)N=C7C5CCCC7)C)C3)C"
"DZYFZMCXVUMBKW-UHFFFAOYNA-N,CHEMBL173607,43,A,7.78,chembl20,28900,9606,ACHE,30,C(N(CCCCCCCCN(C(=O)CCCCC[N+](CC1=C(C)C=CC=C1)(CC)C)C)C)(=O)CCCCC[N+](CC2=C(C)C=CC=C2)(CC)C"
"FIGDFKBRWHQHDX-CIWFLUIONA-N,11365562,43,A,6.284,pubchem,241106,9606,ACHE,30,O(CCCCCCCN(CC1=CC(OC(=O)NC)=CC=C1)C)C=2C=C3O/C(/C(=O)C3=CC2)=C\C4=CC(OC)=C(OC)C(OC)=C4"
"DYQPWUWERYOCLA-XRZOXXFINA-N,90664403,43,A,7.6038,pubchem,427188,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(NCCCCCCCCCNC(=O)C4=CC=5C=6OCCCC6C(=NC5C=C4)C7=CC=C(Cl)C=C7)C2=CC1"
"FMNIEHIAIMPDIG-LZVADMDONA-N,CHEMBL365136,43,A,5.31,chembl20,305200,9606,ACHE,30,C/1(\C(C2=CC=C(C=C2CC1)OCCCCCCCN(CC=3C=C(OC(=O)NC)C=CC3)C)=O)=C/C4=CC(OC)=C(C(=C4)OC)OC"
"FEKLICVONCXYRV-UHFFFAOYNA-N,CHEMBL324975,43,A,5.85,chembl20,28898,9606,ACHE,30,N1(C(=O)CCCCCNCC=2C=CC(=CC2)CNCCCCCC(N(CCCCCCCC1)CC=3C(OC)=CC=CC3)=O)CC4=C(OC)C=CC=C4"
"BVSHUOGAIIDBKK-ACIDLTHQNA-N,CHEMBL1288823,43,A,5.01,chembl20,686364,9606,ACHE,30,C12(C3=C(C=CC(=C3)Cl)NC1=O)NC(C(C4=CC=C(C=C4)F)C25CC6=CC(=C(C=C6C5=O)OC)OC)C7=CC=CC=C7"
"HXMKDDKWRMCIPU-ZYMSVLFVNA-N,52944509,43,A,5.4318,pubchem,538478,9606,ACHE,30,O=C1C2(C3(NC(C2C4=CC=CC=C4)C5=CC=CC=C5)C6=C(NC3=O)C=CC(N(=O)=O)=C6)CC=7C1=CC(OC)=C(OC)C7"
"HUDCDZLLNLJTEW-RBSQRGBYNA-N,CHEMBL502244,43,A,6.89,chembl20,497074,9606,ACHE,30,C1(=CNC2=C1C=CC=C2)C[C@@H](C(NCCNC3=C4C(=NC5=C3CCCC5)C=CC=C4)=O)NC(=O)OC(C)(C)C"
"HWVIRUSPVVRQOV-UHFFFAOYNA-N,CHEMBL176308,43,A,7.49,chembl20,28901,9606,ACHE,30,N(C1=C(CN(CC)CCCCCC(N(CCCCCCCCN(C(=O)CCCCCN(CC2=C(N(=O)=O)C=CC=C2)CC)C)C)=O)C=CC=C1)(=O)=O"
"WZSXQVUTYDCZRO-MYFIFYGHNA-N,90664665,43,A,7.84164,pubchem,427188,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(NCCCCCCCNC(=O)CCC4=CC=5C=6OCCCC6C(=NC5C=C4)C7=CC=CC=C7)C2=CC1"
"HCMYZQSCTADARC-UHFFFAOYNA-N,CHEMBL174710,43,A,7.14,chembl20,28900,9606,ACHE,30,C1(CN(C(C)C)CCCCCC(N(CCCCCCCCN(C(=O)CCCCCN(CC2=C(OC)C=CC=C2)C(C)C)C)C)=O)=C(OC)C=CC=C1"
"IMMJGBGHWQTBLQ-DBVKRTKPNA-N,CHEMBL3216778,43,A,8.49,chembl20,811246,9606,ACHE,30,N=1C=2CC3C=C(CC(C2C(=C4C=CC(=CC14)Cl)NCCCCCCCCCNC=5C6=C(C=C(C=C6)Cl)N=C7C5CCCC7)C3)C"
"IZQYFZRXSFVMFI-ABLCHIELNA-N,CHEMBL1076243,43,A,7.0,chembl20,620260,9606,ACHE,30,C(OCCCCCC)(=O)[C@@H](NC(=O)CC1=CC2=C(C=C(Cl)C=C2)S1)CCC(NCCC3CCN(CC4=CC=CC=C4)CC3)=O"
"IVJZUABZNFOIQZ-UHFFFAOYNA-N,CHEMBL2160224,43,N,4.11,chembl20,856751,9606,ACHE,30,N(CCCCCCCOC1=CC=C(C=C1)C=2OC3=CC=CC=C3C2C(=O)C4=CC=C(C=C4)OCCN(CC)CC)(C)CC=5C=CC=CC5"
"JRUNUWICCWKNEM-QAAFEVRLNA-N,CHEMBL1085933,43,A,8.68,chembl20,633769,9606,ACHE,30,C=1(CN(CCCCCCCOC=2C=CC3=C(C2)O/C(/C3=O)=C\C4=CC=5C(C=C4)=CC=CC5)C)C=C(OC(NC)=O)C=CC1"
"JVAZMJIFYNHUQW-HCXDKFGHNA-N,CHEMBL539599,43,A,9.4,chembl20,305601,9606,ACHE,30,C=12C(=C3C(=NC1CC4C=C(CC2C4)C)C=C(C=C3)Cl)NCCCCCCCCNC=5C6=C(N=C7C5CCCC7)C=C(C=C6)Cl"
"GCPORJYZTJZXFH-IHBONYPBNA-N,23645273,43,A,9.48149,pubchem,241507,9606,ACHE,30,ClC=1C=C2N=C3C(C4CC(C3)C=C(C4)C)=C(NCCCCCCCNC5=C6CCCCC6=NC=7C5=CC=C(Cl)C7)C2=CC1"
"ISVMYZOITFYUKN-IHBONYPBNA-N,CHEMBL3216018,43,A,7.78,chembl20,578532,9606,ACHE,30,N(C1=C2C(=NC=3C1=CC=C(C3)Cl)CCCC2)CCCCNC(=O)CCC=4C=CC=5N=C(C6=C(C5C4)OCCC6)C7=CC=CC=C7"
"ILLXXNMTJSHHII-ZCKMACOLNA-N,44456431,43,A,5.37366,pubchem,315645,9606,ACHE,30,ClC=1C=C(/C=C/C(=O)NCCOC2=CC=3OC(=O)C(C4=CC=C(CN(CC5=CC=CC=C5)CC)C=C4)=CC3C=C2)C=CC1Cl"
"GQCOATKLTLZXLW-MDYJZICZNA-N,CHEMBL1085940,43,A,8.31,chembl20,633769,9606,ACHE,30,C1(=CC=CC(=C1)OC(NC)=O)CN(CCCCCCCOC=2C=CC3=C(C2)CC/C(/C3=O)=C/C4=CC(=C(C(=C4)O)O)O)C"
"IBNHPFJFQUFNTI-HCXDKFGHNA-N,CHEMBL567532,43,A,5.9,chembl20,594924,9606,ACHE,30,C=1(N(C2=CC=C(C=C2)Cl)C(C3=CC=CC=C3Cl)=NC1C(NCCCCCCCNC4=C5C(=NC=6CCCCC64)C=CC=C5)=O)CC"
"ICLMGHKDENGQSK-UHFFFAOYNA-N,CHEMBL368075,43,A,7.47,chembl20,28900,9606,ACHE,30,C1(CN(CC)CCCCCC(N(CCCCCCCCN(C(=O)CCCCCN(CC2=C(OCCC)C=CC=C2)CC)C)C)=O)=C(OCCC)C=CC=C1"
"KLGKWPHPNYLNFS-DBVKRTKPNA-N,90664300,43,A,7.95468,pubchem,427188,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(NCCCCCCNC(=O)CCC4=CC=5C=6OCCCC6C(=NC5C=C4)C7=CC=CC=C7)C2=CC1"
"KKSHSHWJXAQQPO-PFGYIWLENA-N,CHEMBL1915765,43,N,4.94,chembl20,787787,9606,ACHE,30,[C@@]12([C@@]([C@@H]([C@@H](CCC(OCCCC)=O)C)CC1)(CC(C3[C@@]4([C@@H](CC(=O)C23)C([C@H](CC4)O)(C)C)C)=O)C)C"
"KFRZFMDOBBBWCR-ZCKMACOLNA-N,CHEMBL407904,43,N,3.57,chembl20,463671,9606,ACHE,30,C1=C(C=C2C(=C1)OC(=O)C(C3=CC=C(C=C3)CN(CC)CC4=CC=CC=C4)=C2)OCCNC(/C=C/C5=CC(=C(C=C5)Cl)Cl)=O"
"LUFIJPVBOMMOLK-DKPQAXLPNA-N,CHEMBL499722,43,A,5.07,chembl20,493234,9606,ACHE,30,C=1C(=C(CN(CC)CCCCCC(N[C@@H]2CC[C@H](CC2)NC(CCCCCN(CC3=CC=CC=C3OC)CC)=O)=O)C=CC1)OC"
"LUGRPYHMYKPOKB-MYFIFYGHNA-N,90664978,43,A,8.04144,pubchem,654174,9606,ACHE,30,ClC=1C=C2N=C3C(C4CC(C3)C=C(C4)C)=C(NCCCCCCCCCCNC5=C6CCCCC6=NC=7C5=CC=C(Cl)C7)C2=CC1"
"JXBQVNZMJKKIMS-HFVJSMISNA-N,CHEMBL1085939,43,A,8.01,chembl20,633769,9606,ACHE,30,C1(=CC=CC(=C1)OC(NC)=O)CN(CCCCCCCOC2=CC=C3C(=C2)OC/C(/C3=O)=C/C4=CC(=C(C(=C4)O)O)O)C"
